非洲	Afriko
分類:1510年過世	Kategorio:Mortintoj en 1510
分類:1513年過世	Kategorio:Mortintoj en 1513
分類:1515年	Kategorio:1515
分類:1515年過世	Kategorio:Mortintoj en 1515
分類:1518年	Kategorio:1518
分類:1518年過世	Kategorio:Mortintoj en 1518
分類:1522年過世	Kategorio:Mortintoj en 1522
分類:1523年過世	Kategorio:Mortintoj en 1523
分類:1525年過世	Kategorio:Mortintoj en 1525
分類:1527年過世	Kategorio:Mortintoj en 1527
分類:1528年過世	Kategorio:Mortintoj en 1528
分類:1530年過世	Kategorio:Mortintoj en 1530
分類:1531年過世	Kategorio:Mortintoj en 1531
分類:1533年	Kategorio:1533
分類:1533年過世	Kategorio:Mortintoj en 1533
分類:1535年	Kategorio:1535
分類:1537年	Kategorio:1537
分類:1537年過世	Kategorio:Mortintoj en 1537
分類:1540年	Kategorio:1540
分類:1540年過世	Kategorio:Mortintoj en 1540
分類:1543年過世	Kategorio:Mortintoj en 1543
分類:1546年	Kategorio:1546
分類:1551年	Kategorio:1551
分類:1552年	Kategorio:1552
分類:1552年過世	Kategorio:Mortintoj en 1552
分類:1555年	Kategorio:1555
分類:1555年過世	Kategorio:Mortintoj en 1555
分類:1559年過世	Kategorio:Mortintoj en 1559
分類:1561年	Kategorio:1561
分類:1563年	Kategorio:1563
分類:1563年過世	Kategorio:Mortintoj en 1563
分類:1566年	Kategorio:1566
分類:1566年過世	Kategorio:Mortintoj en 1566
分類:1569年	Kategorio:1569
分類:1572年	Kategorio:1572
分類:1572年過世	Kategorio:Mortintoj en 1572
分類:1575年	Kategorio:1575
分類:1578年	Kategorio:1578
分類:1578年過世	Kategorio:Mortintoj en 1578
分類:1580年	Kategorio:1580
分類:1580年過世	Kategorio:Mortintoj en 1580
分類:1582年	Kategorio:1582
分類:1582年過世	Kategorio:Mortintoj en 1582
分類:1584年過世	Kategorio:Mortintoj en 1584
分類:1595年	Kategorio:1595
分類:1599年過世	Kategorio:Mortintoj en 1599
分類:1605年	Kategorio:1605
分類:1605年過世	Kategorio:Mortintoj en 1605
分類:1607年	Kategorio:1607
分類:1607年過世	Kategorio:Mortintoj en 1607
分類:1609年過世	Kategorio:Mortintoj en 1609
分類:1611年	Kategorio:1611
分類:1611年過世	Kategorio:Mortintoj en 1611
分類:1615年	Kategorio:1615
分類:1618年	Kategorio:1618
分類:1618年過世	Kategorio:Mortintoj en 1618
分類:1620年	Kategorio:1620
分類:1620年過世	Kategorio:Mortintoj en 1620
分類:1622年	Kategorio:1622
分類:1624年	Kategorio:1624
分類:1624年過世	Kategorio:Mortintoj en 1624
分類:1626年	Kategorio:1626
分類:1626年過世	Kategorio:Mortintoj en 1626
分類:1629年	Kategorio:1629
分類:1629年過世	Kategorio:Mortintoj en 1629
分類:1631年	Kategorio:1631
分類:1631年過世	Kategorio:Mortintoj en 1631
分類:1633年	Kategorio:1633
分類:1633年過世	Kategorio:Mortintoj en 1633
分類:1635年	Kategorio:1635
分類:1637年	Kategorio:1637
分類:1638年過世	Kategorio:Mortintoj en 1638
分類:1640年	Kategorio:1640
分類:1640年過世	Kategorio:Mortintoj en 1640
分類:1642年	Kategorio:1642
分類:1642年過世	Kategorio:Mortintoj en 1642
分類:1644年過世	Kategorio:Mortintoj en 1644
分類:1649年	Kategorio:1649
分類:1649年過世	Kategorio:Mortintoj en 1649
分類:1652年	Kategorio:1652
分類:1657年	Kategorio:1657
分類:1659年	Kategorio:1659
分類:1660年過世	Kategorio:Mortintoj en 1660
分類:1665年	Kategorio:1665
分類:1665年過世	Kategorio:Mortintoj en 1665
分類:1666年過世	Kategorio:Mortintoj en 1666
分類:1668年	Kategorio:1668
分類:1669年	Kategorio:1669
分類:1669年過世	Kategorio:Mortintoj en 1669
分類:1671年過世	Kategorio:Mortintoj en 1671
分類:1673年過世	Kategorio:Mortintoj en 1673
分類:1674年過世	Kategorio:Mortintoj en 1674
分類:1676年過世	Kategorio:Mortintoj en 1676
分類:1678年	Kategorio:1678
分類:1678年過世	Kategorio:Mortintoj en 1678
分類:1684年過世	Kategorio:Mortintoj en 1684
分類:1686年	Kategorio:1686
分類:1687年過世	Kategorio:Mortintoj en 1687
分類:1689年過世	Kategorio:Mortintoj en 1689
分類:1693年	Kategorio:1693
分類:1693年過世	Kategorio:Mortintoj en 1693
分類:1694年過世	Kategorio:Mortintoj en 1694
分類:1696年	Kategorio:1696
分類:1696年過世	Kategorio:Mortintoj en 1696
分類:1697年過世	Kategorio:Mortintoj en 1697
分類:1699年	Kategorio:1699
分類:1699年過世	Kategorio:Mortintoj en 1699
分類:1701年過世	Kategorio:Mortintoj en 1701
分類:1702年過世	Kategorio:Mortintoj en 1702
分類:1705年	Kategorio:1705
分類:1706年	Kategorio:1706
分類:1706年過世	Kategorio:Mortintoj en 1706
分類:1708年過世	Kategorio:Mortintoj en 1708
分類:1709年過世	Kategorio:Mortintoj en 1709
分類:1711年	Kategorio:1711
分類:1711年過世	Kategorio:Mortintoj en 1711
分類:1713年過世	Kategorio:Mortintoj en 1713
分類:1715年過世	Kategorio:Mortintoj en 1715
分類:1716年過世	Kategorio:Mortintoj en 1716
分類:1720年	Kategorio:1720
分類:1722年	Kategorio:1722
分類:1722年過世	Kategorio:Mortintoj en 1722
分類:1724年過世	Kategorio:Mortintoj en 1724
分類:1726年	Kategorio:1726
分類:1726年過世	Kategorio:Mortintoj en 1726
分類:1727年過世	Kategorio:Mortintoj en 1727
分類:1728年過世	Kategorio:Mortintoj en 1728
分類:1730年	Kategorio:1730
分類:1730年過世	Kategorio:Mortintoj en 1730
分類:1731年過世	Kategorio:Mortintoj en 1731
分類:1732年過世	Kategorio:Mortintoj en 1732
分類:1733年過世	Kategorio:Mortintoj en 1733
分類:1734年過世	Kategorio:Mortintoj en 1734
分類:1735年過世	Kategorio:Mortintoj en 1735
分類:1736年過世	Kategorio:Mortintoj en 1736
分類:1737年過世	Kategorio:Mortintoj en 1737
分類:1739年	Kategorio:1739
分類:1739年過世	Kategorio:Mortintoj en 1739
分類:1741年過世	Kategorio:Mortintoj en 1741
分類:1742年過世	Kategorio:Mortintoj en 1742
分類:1743年過世	Kategorio:Mortintoj en 1743
分類:1744年過世	Kategorio:Mortintoj en 1744
分類:1745年過世	Kategorio:Mortintoj en 1745
分類:1746年過世	Kategorio:Mortintoj en 1746
分類:1747年過世	Kategorio:Mortintoj en 1747
分類:1748年過世	Kategorio:Mortintoj en 1748
分類:1749年過世	Kategorio:Mortintoj en 1749
分類:1751年	Kategorio:1751
分類:1751年過世	Kategorio:Mortintoj en 1751
分類:1752年過世	Kategorio:Mortintoj en 1752
分類:1753年過世	Kategorio:Mortintoj en 1753
分類:1754年過世	Kategorio:Mortintoj en 1754
分類:1755年過世	Kategorio:Mortintoj en 1755
分類:1756年過世	Kategorio:Mortintoj en 1756
分類:1757年過世	Kategorio:Mortintoj en 1757
分類:1758年過世	Kategorio:Mortintoj en 1758
分類:1759年過世	Kategorio:Mortintoj en 1759
分類:1760年過世	Kategorio:Mortintoj en 1760
分類:1761年過世	Kategorio:Mortintoj en 1761
分類:1762年過世	Kategorio:Mortintoj en 1762
分類:1764年	Kategorio:1764
分類:1765年	Kategorio:1765
分類:1766年	Kategorio:1766
分類:1767年	Kategorio:1767
分類:1767年過世	Kategorio:Mortintoj en 1767
分類:1769年	Kategorio:1769
分類:1769年過世	Kategorio:Mortintoj en 1769
分類:1770年過世	Kategorio:Mortintoj en 1770
分類:1771年過世	Kategorio:Mortintoj en 1771
分類:1772年過世	Kategorio:Mortintoj en 1772
分類:1773年過世	Kategorio:Mortintoj en 1773
分類:1775年	Kategorio:1775
分類:1775年過世	Kategorio:Mortintoj en 1775
分類:1776年過世	Kategorio:Mortintoj en 1776
分類:1779年	Kategorio:1779
分類:1780年過世	Kategorio:Mortintoj en 1780
分類:1781年過世	Kategorio:Mortintoj en 1781
分類:1782年過世	Kategorio:Mortintoj en 1782
分類:1783年過世	Kategorio:Mortintoj en 1783
分類:1784年過世	Kategorio:Mortintoj en 1784
分類:1785年過世	Kategorio:Mortintoj en 1785
分類:1786年過世	Kategorio:Mortintoj en 1786
分類:1787年過世	Kategorio:Mortintoj en 1787
分類:1788年過世	Kategorio:Mortintoj en 1788
分類:1789年過世	Kategorio:Mortintoj en 1789
分類:1790年過世	Kategorio:Mortintoj en 1790
分類:日本公司	Kategorio:Japanaj firmaoj
分類:1778年	Kategorio:1778
分類:14年過世	Kategorio:Mortintoj en 14
分類:79年過世	Kategorio:Mortintoj en 79
分類:88年過世	Kategorio:Mortintoj en 88
分類:140年過世	Kategorio:Mortintoj en 140
分類:238年過世	Kategorio:Mortintoj en 238
分類:249年過世	Kategorio:Mortintoj en 249
分類:286年過世	Kategorio:Mortintoj en 286
分類:340年	Kategorio:340
分類:394年過世	Kategorio:Mortintoj en 394
分類:451年過世	Kategorio:Mortintoj en 451
分類:705年過世	Kategorio:Mortintoj en 705
分類:788年過世	Kategorio:Mortintoj en 788
分類:839年過世	Kategorio:Mortintoj en 839
分類:871年過世	Kategorio:Mortintoj en 871
分類:1034年過世	Kategorio:Mortintoj en 1034
分類:1047年過世	Kategorio:Mortintoj en 1047
分類:1066年過世	Kategorio:Mortintoj en 1066
分類:1082年過世	Kategorio:Mortintoj en 1082
分類:1111年	Kategorio:1111
模板:PRC	Ŝablono:CHN
分類:1928年過世	Kategorio:Mortintoj en 1928
分類:1937年過世	Kategorio:Mortintoj en 1937
分類:1950年過世	Kategorio:Mortintoj en 1950
分類:1230年過世	Kategorio:Mortintoj en 1230
分類:1241年過世	Kategorio:Mortintoj en 1241
分類:1328年過世	Kategorio:Mortintoj en 1328
分類:1337年過世	Kategorio:Mortintoj en 1337
分類:1366年過世	Kategorio:Mortintoj en 1366
分類:1423年過世	Kategorio:Mortintoj en 1423
分類:1449年過世	Kategorio:Mortintoj en 1449
分類:1451年	Kategorio:1451
分類:1463年過世	Kategorio:Mortintoj en 1463
分類:1475年過世	Kategorio:Mortintoj en 1475
分類:1480年	Kategorio:1480
分類:1486年	Kategorio:1486
分類:1512年過世	Kategorio:Mortintoj en 1512
分類:1516年過世	Kategorio:Mortintoj en 1516
分類:1569年過世	Kategorio:Mortintoj en 1569
分類:1573年過世	Kategorio:Mortintoj en 1573
分類:1575年過世	Kategorio:Mortintoj en 1575
分類:1576年過世	Kategorio:Mortintoj en 1576
分類:1587年	Kategorio:1587
分類:1587年過世	Kategorio:Mortintoj en 1587
分類:1589年	Kategorio:1589
分類:1590年過世	Kategorio:Mortintoj en 1590
分類:1595年過世	Kategorio:Mortintoj en 1595
分類:1597年過世	Kategorio:Mortintoj en 1597
分類:1599年	Kategorio:1599
分類:1602年	Kategorio:1602
分類:1602年過世	Kategorio:Mortintoj en 1602
分類:1609年	Kategorio:1609
分類:1610年	Kategorio:1610
分類:1610年過世	Kategorio:Mortintoj en 1610
分類:1613年	Kategorio:1613
分類:1613年過世	Kategorio:Mortintoj en 1613
分類:1615年過世	Kategorio:Mortintoj en 1615
分類:1635年過世	Kategorio:Mortintoj en 1635
分類:1637年過世	Kategorio:Mortintoj en 1637
分類:1647年過世	Kategorio:Mortintoj en 1647
分類:1666年	Kategorio:1666
分類:1672年過世	Kategorio:Mortintoj en 1672
分類:1674年	Kategorio:1674
模板:ENG	Ŝablono:ENG
分類:2011年過世	Kategorio:Mortintoj en 2011
分類:165年過世	Kategorio:Mortintoj en 165
分類:958年過世	Kategorio:Mortintoj en 958
分類:1291年過世	Kategorio:Mortintoj en 1291
分類:1495年過世	Kategorio:Mortintoj en 1495
分類:1503年過世	Kategorio:Mortintoj en 1503
分類:1541年過世	Kategorio:Mortintoj en 1541
分類:1546年過世	Kategorio:Mortintoj en 1546
分類:1713年	Kategorio:1713
分類:1724年	Kategorio:1724
分類:1728年	Kategorio:1728
分類:1731年	Kategorio:1731
分類:1732年	Kategorio:1732
分類:1733年	Kategorio:1733
分類:1738年	Kategorio:1738
分類:1738年過世	Kategorio:Mortintoj en 1738
分類:1740年	Kategorio:1740
分類:1740年過世	Kategorio:Mortintoj en 1740
分類:1741年	Kategorio:1741
分類:1743年	Kategorio:1743
分類:1747年	Kategorio:1747
分類:1748年	Kategorio:1748
分類:1749年	Kategorio:1749
分類:1750年	Kategorio:1750
分類:1750年過世	Kategorio:Mortintoj en 1750
分類:1752年	Kategorio:1752
分類:1753年	Kategorio:1753
分類:1754年	Kategorio:1754
分類:1755年	Kategorio:1755
分類:1756年	Kategorio:1756
分類:1757年	Kategorio:1757
分類:1758年	Kategorio:1758
分類:1759年	Kategorio:1759
分類:1760年	Kategorio:1760
分類:1761年	Kategorio:1761
分類:1762年	Kategorio:1762
分類:1763年	Kategorio:1763
分類:1763年過世	Kategorio:Mortintoj en 1763
分類:1765年過世	Kategorio:Mortintoj en 1765
分類:1766年過世	Kategorio:Mortintoj en 1766
分類:1768年	Kategorio:1768
分類:1770年	Kategorio:1770
分類:1772年	Kategorio:1772
分類:1773年	Kategorio:1773
分類:1774年	Kategorio:1774
分類:1774年過世	Kategorio:Mortintoj en 1774
分類:1776年	Kategorio:1776
分類:1777年	Kategorio:1777
分類:1779年過世	Kategorio:Mortintoj en 1779
分類:1781年	Kategorio:1781
分類:1782年	Kategorio:1782
分類:1783年	Kategorio:1783
分類:1784年	Kategorio:1784
分類:1786年	Kategorio:1786
分類:1788年	Kategorio:1788
分類:1790年	Kategorio:1790
分類:1791年	Kategorio:1791
分類:1791年過世	Kategorio:Mortintoj en 1791
分類:1792年	Kategorio:1792
分類:1792年過世	Kategorio:Mortintoj en 1792
分類:1794年	Kategorio:1794
分類:1795年	Kategorio:1795
分類:1796年過世	Kategorio:Mortintoj en 1796
分類:1797年過世	Kategorio:Mortintoj en 1797
分類:1798年	Kategorio:1798
分類:1799年	Kategorio:1799
分類:1800年	Kategorio:1800
分類:1800年過世	Kategorio:Mortintoj en 1800
分類:1801年	Kategorio:1801
分類:1802年	Kategorio:1802
分類:1802年出世	Kategorio:Naskiĝintoj en 1802
分類:1803年	Kategorio:1803
分類:1803年過世	Kategorio:Mortintoj en 1803
分類:1804年	Kategorio:1804
分類:1804年過世	Kategorio:Mortintoj en 1804
分類:1805年	Kategorio:1805
分類:1805年過世	Kategorio:Mortintoj en 1805
分類:1806年	Kategorio:1806
分類:1806年過世	Kategorio:Mortintoj en 1806
分類:1807年	Kategorio:1807
分類:1807年過世	Kategorio:Mortintoj en 1807
分類:1808年過世	Kategorio:Mortintoj en 1808
分類:1809年	Kategorio:1809
分類:1810年	Kategorio:1810
分類:1810年過世	Kategorio:Mortintoj en 1810
分類:1811年	Kategorio:1811
分類:1811年出世	Kategorio:Naskiĝintoj en 1811
分類:1811年過世	Kategorio:Mortintoj en 1811
分類:1812年過世	Kategorio:Mortintoj en 1812
分類:1813年	Kategorio:1813
分類:1813年過世	Kategorio:Mortintoj en 1813
分類:1814年	Kategorio:1814
分類:1814年過世	Kategorio:Mortintoj en 1814
分類:1815年	Kategorio:1815
分類:1815年過世	Kategorio:Mortintoj en 1815
分類:1816年	Kategorio:1816
分類:1816年過世	Kategorio:Mortintoj en 1816
分類:1817年過世	Kategorio:Mortintoj en 1817
分類:1818年	Kategorio:1818
分類:1818年過世	Kategorio:Mortintoj en 1818
分類:1819年	Kategorio:1819
分類:1819年過世	Kategorio:Mortintoj en 1819
分類:1820年	Kategorio:1820
分類:1820年過世	Kategorio:Mortintoj en 1820
分類:1821年過世	Kategorio:Mortintoj en 1821
分類:1823年	Kategorio:1823
分類:1824年過世	Kategorio:Mortintoj en 1824
分類:1825年過世	Kategorio:Mortintoj en 1825
分類:1827年	Kategorio:1827
分類:1828年過世	Kategorio:Mortintoj en 1828
分類:1830年	Kategorio:1830
分類:1831年過世	Kategorio:Mortintoj en 1831
分類:1832年過世	Kategorio:Mortintoj en 1832
分類:1833年過世	Kategorio:Mortintoj en 1833
分類:1834年	Kategorio:1834
分類:1834年過世	Kategorio:Mortintoj en 1834
分類:1835年	Kategorio:1835
分類:1836年	Kategorio:1836
分類:1836年過世	Kategorio:Mortintoj en 1836
分類:1837年過世	Kategorio:Mortintoj en 1837
分類:1838年	Kategorio:1838
分類:1838年過世	Kategorio:Mortintoj en 1838
分類:1839年	Kategorio:1839
分類:1840年	Kategorio:1840
分類:1840年過世	Kategorio:Mortintoj en 1840
分類:1841年過世	Kategorio:Mortintoj en 1841
分類:1842年	Kategorio:1842
分類:1842年過世	Kategorio:Mortintoj en 1842
分類:1843年	Kategorio:1843
分類:1843年過世	Kategorio:Mortintoj en 1843
分類:1844年過世	Kategorio:Mortintoj en 1844
分類:1845年過世	Kategorio:Mortintoj en 1845
分類:1846年	Kategorio:1846
分類:1846年過世	Kategorio:Mortintoj en 1846
分類:1847年	Kategorio:1847
分類:1847年過世	Kategorio:Mortintoj en 1847
分類:1848年	Kategorio:1848
分類:1849年	Kategorio:1849
分類:1849年過世	Kategorio:Mortintoj en 1849
分類:1850年過世	Kategorio:Mortintoj en 1850
分類:1851年	Kategorio:1851
分類:1851年過世	Kategorio:Mortintoj en 1851
分類:1852年	Kategorio:1852
分類:1853年	Kategorio:1853
分類:1853年過世	Kategorio:Mortintoj en 1853
分類:1854年	Kategorio:1854
分類:1854年過世	Kategorio:Mortintoj en 1854
分類:1855年過世	Kategorio:Mortintoj en 1855
分類:1856年	Kategorio:1856
分類:1856年過世	Kategorio:Mortintoj en 1856
分類:1857年	Kategorio:1857
分類:1857年過世	Kategorio:Mortintoj en 1857
分類:1858年	Kategorio:1858
分類:1858年過世	Kategorio:Mortintoj en 1858
分類:1859年	Kategorio:1859
分類:1859年過世	Kategorio:Mortintoj en 1859
分類:1860年	Kategorio:1860
分類:1860年過世	Kategorio:Mortintoj en 1860
分類:1861年	Kategorio:1861
分類:1861年過世	Kategorio:Mortintoj en 1861
分類:1862年	Kategorio:1862
分類:1862年過世	Kategorio:Mortintoj en 1862
分類:1863年	Kategorio:1863
分類:1864年	Kategorio:1864
分類:1864年過世	Kategorio:Mortintoj en 1864
分類:1865年	Kategorio:1865
分類:1865年過世	Kategorio:Mortintoj en 1865
分類:1866年	Kategorio:1866
分類:1866年過世	Kategorio:Mortintoj en 1866
分類:1867年過世	Kategorio:Mortintoj en 1867
分類:1868年	Kategorio:1868
分類:1869年	Kategorio:1869
分類:1869年過世	Kategorio:Mortintoj en 1869
分類:1870年	Kategorio:1870
分類:1870年過世	Kategorio:Mortintoj en 1870
分類:1871年	Kategorio:1871
分類:1871年過世	Kategorio:Mortintoj en 1871
分類:1872年	Kategorio:1872
分類:1872年過世	Kategorio:Mortintoj en 1872
分類:1873年過世	Kategorio:Mortintoj en 1873
分類:1874年	Kategorio:1874
分類:1875年	Kategorio:1875
分類:1876年	Kategorio:1876
分類:1876年過世	Kategorio:Mortintoj en 1876
分類:1877年	Kategorio:1877
分類:1877年過世	Kategorio:Mortintoj en 1877
分類:1878年過世	Kategorio:Mortintoj en 1878
分類:1879年	Kategorio:1879
分類:1879年過世	Kategorio:Mortintoj en 1879
分類:1880年	Kategorio:1880
分類:1881年	Kategorio:1881
分類:1882年	Kategorio:1882
分類:1883年	Kategorio:1883
分類:1884年	Kategorio:1884
分類:1885年	Kategorio:1885
分類:1885年過世	Kategorio:Mortintoj en 1885
分類:1886年	Kategorio:1886
分類:1886年過世	Kategorio:Mortintoj en 1886
分類:1887年	Kategorio:1887
分類:1887年過世	Kategorio:Mortintoj en 1887
分類:1889年	Kategorio:1889
分類:1889年過世	Kategorio:Mortintoj en 1889
分類:1890年	Kategorio:1890
分類:1890年過世	Kategorio:Mortintoj en 1890
分類:1891年	Kategorio:1891
分類:1891年過世	Kategorio:Mortintoj en 1891
分類:1892年	Kategorio:1892
分類:1892年過世	Kategorio:Mortintoj en 1892
分類:1893年	Kategorio:1893
分類:1893年過世	Kategorio:Mortintoj en 1893
分類:1894年	Kategorio:1894
分類:1894年過世	Kategorio:Mortintoj en 1894
分類:1895年	Kategorio:1895
分類:1895年過世	Kategorio:Mortintoj en 1895
分類:1896年過世	Kategorio:Mortintoj en 1896
分類:1897年	Kategorio:1897
分類:1897年過世	Kategorio:Mortintoj en 1897
分類:1898年過世	Kategorio:Mortintoj en 1898
分類:1899年	Kategorio:1899
分類:1899年過世	Kategorio:Mortintoj en 1899
